ID;Código;Descrição;Unidade;NCM;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód no fornecedor;Fornecedor;Localização;Estoque maximo;Estoque minimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN da embalagem;Largura do Produto;Altura do Produto;Profundidade do produto;Data Validade;Descrição do Produto no Fornecedor;Descrição Complementar;Itens p/ caixa;Produto Variação;Tipo Produção;Classe de enquadramento do IPI;Código da lista de serviços;Tipo do item;Grupo de Tags/Tags;Tributos;Código Pai;Código Integração;Grupo de produtos;Marca;CEST;Volumes;Descrição Curta;Cross-Docking;URL Imagens Externas;Link Externo;Meses Garantia no Fornecedor;Clonar dados do pai;Condição do produto;Frete Grátis;Número FCI;Vídeo;Departamento;Unidade de medida;Preço de compra;Valor base ICMS ST para retenção;Valor ICMS ST para retenção;Valor ICMS próprio do substituto;Categoria do produto;Informações Adicionais;URL_Banner_Carrossel
16478992726;"BMD-36	";Brincos Médios em Semijoia - BMD-36;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-36";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550130224_959ca82213_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16478992729;"BMD-37	";Brincos Médios em Semijoia - BMD-37;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-37";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550184798_331f85422b_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16478992733;"BMD-38	";Brincos Médios em Semijoia - BMD-38;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-38";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550130564_f929167780_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16478992738;"BMD-39	";Brincos Médios em Semijoia - BMD-39;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-39";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550130704_382730dbf9_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16478992742;"BMD-40	";Brincos Médios em Semijoia - BMD-40;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-40";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549072997_3f58d8309f_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16478992746;"BMD-41	";Brincos Médios em Semijoia - BMD-41;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-41";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550290610_50c53a8dea_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16478992752;"BMD-42	";Brincos Médios em Semijoia - BMD-42;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-42";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549951966_09fda4cce6_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16478992757;"BMD-43	";Brincos Médios em Semijoia - BMD-43;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-43";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549073457_4805f1a18b_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16478992764;"BMD-44	";Brincos Médios em Semijoia - BMD-44;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-44";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550185988_02ea356008_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16478992769;"BMD-45	";Brincos Médios em Semijoia - BMD-45;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-45";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549073717_dcee4303bd_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807610;"BMD-46	";Brincos Médios em Semijoia - Ø12;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-46";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550299690_d8465ebf5f_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807611;"BMD-47	";Brincos Médios em Semijoia -  Ø14;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-47";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550140664_3de94d66cb_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807613;"BMD-48	";Brincos Médios em Semijoia -  Ø16;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-48";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550194863_aef76d9c4d_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807616;"BMD-49	";Brincos Médios em Semijoia - Ø12;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-49";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549961636_f2a1310928_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807618;"BMD-50	";Brincos Médios em Semijoia -  Ø14;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-50";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550141119_7f0296b45c_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807622;"BMD-51	";Brincos Médios em Semijoia -  Ø16;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-51";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550141184_83b54b2ef7_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807624;"BMD-52	";Brincos Médios em Semijoia - Ø12;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-52";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550141564_10e3fd4d1a_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807629;"BMD-53	";Brincos Médios em Semijoia -  Ø14;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-53";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550141609_7324b36434_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807634;"BMD-54	";Brincos Médios em Semijoia -  Ø16;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-54";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550300825_85098afce8_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807638;"BMD-55	";Brincos Médios em Semijoia - Ø12;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-55";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550301235_cc469ac78f_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807640;"BMD-56	";Brincos Médios em Semijoia -  Ø14;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-56";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550301335_a4a64b334c_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807642;"BMD-57	";Brincos Médios em Semijoia -  Ø16;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-57";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550301405_15bffb625b_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807644;"BMD-58	";Brincos Médios em Semijoia - Ø12;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-58";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549084627_0e51c8a91e_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807648;"BMD-59	";Brincos Médios em Semijoia -  Ø14;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-59";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549084702_9ee160f64c_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807651;"BMD-60	";Brincos Médios em Semijoia -  Ø16;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-60";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550301970_0afd91d13a_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807654;"BMD-61	";Brincos Médios em Semijoia - Ø12;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-61";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549085117_f6c311545a_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807659;"BMD-62	";Brincos Médios em Semijoia -  Ø14;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-62";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549963771_52aeb43cd9_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807664;"BMD-63	";Brincos Médios em Semijoia -  Ø16;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-63";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549963836_706feaa599_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807666;"BMD-64	";Brincos Médios em Semijoia - □12;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-64";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550197853_b8375f012b_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807669;"BMD-65	";Brincos Médios em Semijoia -  □14;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-65";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549964426_4b425208c6_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16479807671;"BMD-66	";Brincos Médios em Semijoia -  □16;UN;71171900;0;8;0;;Ativo;50;2;"	BMD-66";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Médios – Semijoia Folheada a Ouro 24k  ; Brincos Médios – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Médios – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550303115_6d6c9d3254_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;2;0;0;0;Brincos>>Brincos Pequenos;Informações Adicionais do Produto NFE;
16478992031;"BMX-01	";Brincos Max em Semijoia - BMX-01;UN;71171900;0;20;0;;Ativo;49;8;"	BMX-01";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Max – Semijoia Folheada a Ouro 24k  ; Brincos Max – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Max – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550131854_0761bdc657_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;8;0;0;0;Brincos>>Brincos Max;Informações Adicionais do Produto NFE;
16478992037;"BMX-02	";Brincos Max em Semijoia - BMX-02;UN;71171900;0;20;0;;Ativo;50;8;"	BMX-02";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Max – Semijoia Folheada a Ouro 24k  ; Brincos Max – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Max – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549952631_64a6b439f8_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;8;0;0;0;Brincos>>Brincos Max;Informações Adicionais do Produto NFE;
16478992044;"BMX-03	";Brincos Max em Semijoia - BMX-03;UN;71171900;0;20;0;;Ativo;50;8;"	BMX-03";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Max – Semijoia Folheada a Ouro 24k  ; Brincos Max – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Max – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549952841_6facd68845_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;8;0;0;0;Brincos>>Brincos Max;Informações Adicionais do Produto NFE;
16478992051;"BMX-04	";Brincos Max em Semijoia - BMX-04;UN;71171900;0;20;0;;Ativo;50;8;"	BMX-04";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Max – Semijoia Folheada a Ouro 24k  ; Brincos Max – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Max – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549074402_5219059a0c_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;8;0;0;0;Brincos>>Brincos Max;Informações Adicionais do Produto NFE;
16478992056;"BMX-05	";Brincos Max em Semijoia - BMX-05;UN;71171900;0;20;0;;Ativo;50;8;"	BMX-05";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Max – Semijoia Folheada a Ouro 24k  ; Brincos Max – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Max – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550186843_04bf922e94_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;8;0;0;0;Brincos>>Brincos Max;Informações Adicionais do Produto NFE;
16478992061;"BMX-06	";Brincos Max em Semijoia - BMX-06;UN;71171900;0;20;0;;Ativo;50;8;"	BMX-06";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Max – Semijoia Folheada a Ouro 24k  ; Brincos Max – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Max – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549953251_44ecce46e9_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;8;0;0;0;Brincos>>Brincos Max;Informações Adicionais do Produto NFE;
16478992063;"BMX-07	";Brincos Max em Semijoia - BMX-07;UN;71171900;0;20;0;;Ativo;50;8;"	BMX-07";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Brincos Max – Semijoia Folheada a Ouro 24k  ; Brincos Max – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Brincos|Marca:Jú Folheados;12;;0;Brincos;Jú Folheados;2805800;1;Brincos Max – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550292125_f2225bfc87_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;8;0;0;0;Brincos>>Brincos Max;Informações Adicionais do Produto NFE;
